Depth,Density,P_Slowness,Gamma_Ray,Porosity_Frac,P_Impedance,P_Impedance-rel
1315.0596,2079.3975,507.5754,72.5245,0.3566,4096800.0000,7006.2705
1315.212,2079.2019,507.6773,72.4511,0.3567,4095600.0000,7006.27
1315.3644,2079.5085,507.5414,72.4857,0.3566,4094570.0000,7006.27
1315.5168,2083.6082,505.1755,72.8462,0.3540,4122260.0000,7006.27
1315.6692,2086.5261,503.5399,73.1206,0.3522,4142590.0000,7006.27
1315.8217,2087.3962,503.0221,73.1870,0.3516,4151490.0000,7006.2705
1315.974,2085.6970,504.0000,73.8179,0.3527,4139180.0000,7006.27
1316.1265,2085.1570,504.3092,76.1435,0.3530,4133640.0000,7006.27
1316.2788,2086.7520,503.4126,77.0117,0.3520,4139490.0000,7006.27
1316.4313,2092.3254,500.2524,77.3044,0.3485,4169440.0000,7006.27
1316.5836,2100.3135,495.6984,77.4022,0.3435,4233160.0000,7006.2705
1316.736,2102.0725,494.6967,77.9825,0.3425,4251220.0000,7006.27
1316.8884,2099.9126,495.9147,79.3764,0.3438,4242850.0000,837.6859
1317.0408,2094.9287,498.7608,79.7500,0.3469,4210200.0000,-19747.1055
1317.1932,2090.5012,501.2737,79.6885,0.3496,4174020.0000,-27118.5586
1317.3456,2089.3733,501.9102,79.1928,0.3504,4161510.0000,-27547.8008
1317.498,2090.0872,501.5168,77.4088,0.3499,4165890.0000,-27547.8008
1317.6504,2090.2708,501.4132,74.6100,0.3498,4170990.0000,-27547.8008
1317.8029,2088.4517,502.4330,72.9054,0.3509,4164360.0000,-27547.8008
1317.9552,2086.3694,503.6206,71.8714,0.3523,4142660.0000,-27547.8008
1318.1077,2087.7307,502.8669,70.8083,0.3515,4142950.0000,-27547.8008
1318.26,2091.4434,500.7617,69.9126,0.3491,4165690.0000,-27547.8008
1318.4125,2096.5388,497.8621,69.3898,0.3459,4192900.0000,-27547.8008
1318.5648,2103.6299,493.8287,69.2500,0.3415,4236920.0000,-27547.8008
1318.7172,2110.7991,489.7536,69.4725,0.3371,4290530.0000,-27547.8008
1318.8696,2117.0708,486.1874,69.9342,0.3331,4334220.0000,-27547.7988
1319.022,2123.5330,482.5145,70.1500,0.3290,4378100.0000,-27547.8008
1319.1744,2131.7546,477.8539,70.0750,0.3239,4426160.0000,-27547.8008
1319.3268,2140.0239,473.1657,69.9226,0.3188,4547500.0000,-27547.8008
1319.4792,2143.5806,471.1393,69.8500,0.3165,4551820.0000,-27547.8008
1319.6316,2144.7268,470.4759,70.0735,0.3158,4564380.0000,-27547.7988
1319.7841,2143.7656,471.0301,70.5939,0.3164,4541240.0000,-27547.8008
1319.9364,2136.0066,475.4450,71.0206,0.3212,4457880.0000,-27547.8008
1320.0889,2124.5212,481.9510,71.3541,0.3284,4374860.0000,-27547.8008
1320.2412,2113.4150,488.2465,71.6865,0.3353,4299460.0000,-27547.8008
1320.3937,2105.3152,492.8570,71.8963,0.3404,4255210.0000,-27547.8008
1320.546,2102.3674,494.5419,71.9500,0.3423,4248900.0000,-27547.8008
1320.6984,2099.0298,496.4384,71.9500,0.3443,4217420.0000,-27547.8008
1320.8508,2096.2334,498.0211,72.0161,0.3460,4205140.0000,-33000.5391
1321.0032,2098.4177,496.7781,72.1870,0.3447,4232740.0000,-68790.6719
1321.1556,2102.6453,494.3754,72.3126,0.3421,4261790.0000,-132759.3906
1321.308,2107.1018,491.8462,72.4909,0.3394,4292810.0000,-153286
1321.4604,2110.4043,489.9679,72.5500,0.3373,4312420.0000,-153285.9844
1321.6128,2110.5835,489.8580,72.5500,0.3372,4307300.0000,-153285.9844
1321.7653,2109.6165,490.4040,72.5500,0.3378,4300150.0000,-153286
1321.9176,2108.7764,490.9081,72.4481,0.3383,4294440.0000,-153286
1322.0701,2107.3850,491.6906,71.9472,0.3392,4283900.0000,-153286
1322.2224,2106.2556,492.3268,71.3030,0.3398,4276870.0000,-153286
1322.3748,2103.7666,493.7492,70.3216,0.3414,4257550.0000,-153286
1322.5272,2100.7820,495.4276,68.6069,0.3432,4237290.0000,-153286
1322.6796,2094.4548,499.0342,66.7921,0.3472,4190830.0000,-153286
1322.832,2084.9375,504.4306,66.5500,0.3532,4125590.0000,-153286
1322.9844,2076.0925,509.4467,66.5500,0.3586,4069400.0000,-153286
1323.1368,2072.7280,511.3668,66.6221,0.3608,4051770.0000,-153285.9844
1323.2892,2071.4788,512.0670,67.6727,0.3616,4044830.0000,-153286
1323.4417,2071.1262,512.2697,71.5775,0.3618,4042940.0000,-153286
1323.594,2066.3765,515.0068,74.2718,0.3648,4011060.0000,-153285.9844
1323.7465,2065.6919,515.3964,74.9710,0.3652,4007890.0000,-153286
1323.8988,2064.8962,515.8483,76.4381,0.3657,4002880.0000,-153286
1324.0513,2063.9934,516.3066,76.4500,0.3662,3997650.0000,-153286
1324.2036,2063.1907,516.7659,76.4500,0.3667,3992620.0000,-153286
1324.356,2062.3884,517.2209,76.4500,0.3672,3987640.0000,-153285.9844
1324.5084,2061.5911,517.6752,76.4659,0.3677,3982670.0000,-153286
1324.6608,2061.5952,517.7072,76.7344,0.3678,3978020.0000,-153286
1324.8132,2070.1526,512.8134,76.7500,0.3624,4036500.0000,-152369.5938
1324.9656,2070.1458,512.8172,76.6975,0.3624,4041030.0000,-138374.4531
1325.118,2064.1262,516.2543,76.2390,0.3662,4000830.0000,-99155.5313
1325.2704,2061.0610,518.0123,76.1879,0.3681,3979960.0000,-94885.7969
1325.4229,2059.6030,518.8247,76.2604,0.3690,3971340.0000,-94885.7969
1325.5752,2058.2085,519.5991,76.7626,0.3698,3960930.0000,-94885.7969
1325.7277,2058.2522,519.5851,77.3585,0.3699,3962310.0000,-94885.7969
1325.88,2057.1758,520.2208,79.2561,0.3706,3957060.0000,-94885.7969
1326.0325,2055.2744,521.2851,85.2900,0.3717,3943970.0000,-94885.7969
1326.1848,2054.0896,521.9521,86.8637,0.3724,3938160.0000,-94885.7969
1326.3372,2053.1499,522.4979,88.8144,0.3731,3926290.0000,-94885.7969
1326.4896,2055.0764,521.4026,93.0038,0.3718,3939320.0000,-94885.7969
1326.642,2056.7900,520.4313,94.2710,0.3707,3947410.0000,-94885.7969
1326.7944,2059.8662,518.6794,94.6320,0.3688,3964200.0000,-94885.7969
1326.9468,2063.7183,516.4871,94.7500,0.3664,3988540.0000,-94885.7969
1327.0992,2068.3760,513.8320,94.0883,0.3635,4011570.0000,-94885.7969
1327.2516,2075.0679,510.0283,92.2595,0.3593,4054040.0000,-94885.7969
1327.4041,2081.7166,506.2560,90.6588,0.3552,4096620.0000,-94885.7969
1327.5564,2088.3535,502.4891,87.2970,0.3510,4139650.0000,-94885.7969
1327.7089,2095.8054,498.2731,82.6637,0.3463,4183610.0000,-94885.7969
1327.8612,2103.2871,494.0347,80.9500,0.3417,4241680.0000,-94885.7969
1328.0137,2109.4233,490.5446,80.9500,0.3379,4280550.0000,-94885.7969
1328.166,2116.2529,486.6533,81.9118,0.3336,4327130.0000,-94885.7969
1328.3184,2122.4702,483.1068,85.4047,0.3297,4376380.0000,-94885.7969
1328.4708,2129.6411,479.0305,89.4063,0.3252,4413930.0000,-94885.7969
1328.6232,2138.0806,474.2456,90.8500,0.3200,4482140.0000,-94885.7969
1328.7756,2142.4202,471.7966,90.8500,0.3172,4545310.0000,-79562.6719
1328.928,2142.2515,471.8977,91.0000,0.3174,4534450.0000,-913.2205
1329.0804,2140.0049,473.1625,91.3800,0.3188,4512720.0000,110861.0313
1329.2328,2137.1042,474.7978,91.6779,0.3205,4491690.0000,156749
1329.3853,2134.2029,476.4447,91.8237,0.3223,4470200.0000,156749
1329.5376,2132.2239,477.5655,92.3442,0.3236,4460940.0000,156749
1329.6901,2133.8018,476.6640,93.2004,0.3226,4487060.0000,156749
1329.8424,2137.9287,474.3150,93.6919,0.3200,4520230.0000,156749
1329.9949,2140.0029,473.1386,94.0141,0.3187,4524610.0000,156749
1330.1472,2140.6023,472.8054,94.1500,0.3184,4529000.0000,156749
1330.2996,2141.0688,472.5466,94.1500,0.3181,4531890.0000,156749
1330.452,2140.9417,472.6189,94.0847,0.3181,4529030.0000,156749
1330.6044,2140.7573,472.7204,93.3405,0.3183,4528400.0000,156749
1330.7568,2142.4316,471.7859,91.0143,0.3172,4546280.0000,156749
1330.9092,2145.0713,470.2903,87.7746,0.3156,4566770.0000,156749
1331.0616,2148.2717,468.4530,84.4611,0.3135,4592510.0000,156749
1331.214,2152.3271,466.1669,81.5664,0.3110,4624950.0000,156749
1331.3665,2157.6714,463.1220,78.4046,0.3078,4668870.0000,156749
1331.5188,2161.2634,461.0780,76.7461,0.3055,4692320.0000,156749
1331.6713,2163.7075,459.6970,75.5447,0.3039,4710270.0000,156749
1331.8236,2165.9041,458.4582,74.5202,0.3025,4727340.0000,156749
1331.9761,2167.3896,457.6072,74.3500,0.3016,4738070.0000,156749
1332.1284,2167.3774,457.6084,74.5719,0.3017,4736020.0000,156749
1332.2808,2165.8760,458.4490,76.0527,0.3026,4722630.0000,156749
1332.4332,2164.8606,459.0533,77.1720,0.3032,4715080.0000,156748.9844
1332.5856,2165.3657,458.7298,79.0498,0.3029,4720920.0000,156749
1332.738,2167.5928,457.4890,79.9852,0.3015,4739500.0000,156749
1332.8904,2170.0349,456.0984,80.0500,0.3000,4759100.0000,156749
1333.0428,2175.5593,452.9598,80.0500,0.2966,4805210.0000,156969.875
1333.1952,2176.3818,452.5000,80.0595,0.2960,4809840.0000,163102.2188
1333.3477,2176.4000,452.4900,80.3599,0.2960,4809840.0000,213868.9844
1333.5,2176.4000,452.4900,81.2500,0.2960,4809840.0000,214663
1333.6525,2176.3904,452.4953,86.6500,0.2960,4809840.0000,214663
1333.8048,2175.7021,452.8786,86.6500,0.2965,4805050.0000,214663
1333.9573,2172.1580,454.8996,86.6081,0.2987,4777080.0000,214662.9844
1334.1096,2166.4934,458.1071,85.6814,0.3022,4735340.0000,214663
1334.262,2155.4250,464.4008,84.0552,0.3091,4641830.0000,214663
1334.4144,2154.7996,464.7611,83.9500,0.3095,4636270.0000,214663
1334.5668,2154.9011,464.6877,83.9710,0.3094,4637210.0000,214663
1334.7192,2155.0129,464.6115,84.1408,0.3093,4638160.0000,214663
1334.8716,2155.1873,464.5362,84.1838,0.3093,4639310.0000,214663
1335.024,2155.3042,464.4600,84.3211,0.3092,4640290.0000,214663
1335.1764,2155.4116,464.3840,84.3729,0.3091,4641250.0000,214663
1335.3289,2155.5830,464.3086,84.5206,0.3090,4642390.0000,214663
1335.4812,2155.7007,464.2324,84.5500,0.3089,4643380.0000,214663
1335.6337,2155.8203,464.1564,84.1836,0.3088,4644340.0000,214663
1335.786,2155.9888,464.0810,82.5872,0.3088,4645470.0000,214663
1335.9385,2156.1030,464.0048,81.4069,0.3087,4646470.0000,214663
1336.0908,2156.2188,463.9288,80.8275,0.3086,4647430.0000,214663
1336.2432,2155.8921,464.1345,79.8546,0.3088,4648550.0000,214663
1336.3956,2154.1787,465.1004,77.7198,0.3099,4636140.0000,214663
1336.548,2152.5654,466.0115,74.6338,0.3109,4621410.0000,214663
1336.7004,2151.7717,466.4822,72.9114,0.3114,4614260.0000,214663
1336.8528,2151.4668,466.6634,72.3577,0.3116,4609820.0000,214663
1337.0052,2151.3872,466.7080,72.2500,0.3116,4611250.0000,214663
1337.1576,2150.5869,467.1519,72.4631,0.3121,4607070.0000,214663
1337.3101,2149.5317,467.7382,72.9430,0.3128,4598090.0000,214662.9844
1337.4624,2148.7944,468.1474,73.1500,0.3132,4591860.0000,168846.375
1337.6149,2147.7751,468.7264,73.0762,0.3139,4587380.0000,53053.8086
1337.7672,2146.1501,469.6577,72.6241,0.3149,4575310.0000,-28197.2793
1337.9196,2144.4189,470.6478,71.7139,0.3160,4562610.0000,-45130.3984
1338.072,2142.2075,471.9030,70.6673,0.3174,4549050.0000,-45130.3984
1338.2244,2139.4031,473.4867,69.7656,0.3191,4529230.0000,-45130.3984
1338.3768,2136.0293,475.4030,69.0025,0.3212,4479540.0000,-45130.3984
1338.5292,2132.2139,477.5759,68.2794,0.3237,4451480.0000,-45130.3984
1338.6816,2129.2979,479.2344,67.9703,0.3255,4436170.0000,-45130.3984
1338.834,2127.5664,480.2220,68.1378,0.3265,4425860.0000,-45130.3984
1338.9865,2125.9648,481.1413,68.7817,0.3275,4413260.0000,-45130.3984
1339.1388,2123.4878,482.5431,70.0486,0.3291,4391980.0000,-45130.3984
1339.2913,2120.1802,484.4197,71.4092,0.3311,4367020.0000,-45130.4023
1339.4436,2117.0825,486.1948,71.9407,0.3331,4346860.0000,-45130.3984
1339.5961,2113.5068,488.2228,71.9713,0.3353,4319020.0000,-45130.3984
1339.7484,2110.3521,490.0018,71.8279,0.3373,4300460.0000,-45130.3945
1339.9008,2107.7671,491.4794,71.2770,0.3389,4282860.0000,-45130.3984
1340.0532,2105.1672,492.9522,69.9901,0.3405,4264980.0000,-45130.3945
1340.2056,2102.7974,494.2851,67.3098,0.3420,4249720.0000,-45130.3984
1340.358,2101.3118,495.1266,64.3171,0.3429,4241770.0000,-45130.3984
1340.5104,2099.9456,495.9220,62.8785,0.3438,4231790.0000,-45130.3984
1340.6628,2098.0125,497.0036,62.6500,0.3450,4217890.0000,-45130.3984
1340.8152,2096.3940,497.9099,62.7340,0.3459,4208140.0000,-45130.3984
1340.9677,2094.2874,499.1255,63.1655,0.3473,4192580.0000,-45130.3984
1341.12,2092.5361,500.1375,64.0235,0.3484,4181770.0000,-45130.3945
1341.2725,2093.0278,499.8344,65.4807,0.3480,4188720.0000,-45130.3945
1341.4248,2093.6177,499.4995,66.1988,0.3477,4191980.0000,-45130.3984
1341.5773,2093.7000,499.4540,66.2858,0.3477,4191980.0000,-64646.2109
1341.7296,2093.5012,499.5715,66.1758,0.3478,4190380.0000,-183128.8281
1341.882,2091.7285,500.5962,65.4049,0.3489,4176870.0000,-233351.8594
1342.0344,2088.1843,502.5705,64.9672,0.3511,4152480.0000,-237752
1342.1868,2087.9917,502.6764,64.7657,0.3512,4153880.0000,-237752
1342.3392,2090.2380,501.4275,64.7500,0.3499,4169720.0000,-237752
1342.4916,2092.9773,499.8558,64.7500,0.3481,4188210.0000,-237752
1342.644,2093.9460,499.3129,64.7425,0.3475,4193890.0000,-237752
1342.7964,2100.5652,495.5341,64.5208,0.3434,4240120.0000,-237751.9844
1342.9489,2101.8914,494.7977,62.9615,0.3425,4248030.0000,-237752
1343.1012,2101.2910,495.1294,62.9500,0.3429,4243990.0000,-237751.9844
1343.2537,2100.1121,495.8407,62.9357,0.3437,4236130.0000,-237751.9844
1343.406,2095.9702,498.1957,62.3522,0.3462,4208670.0000,-237752
1343.5585,2090.2727,501.4149,62.0613,0.3499,4169880.0000,-237752
1343.7108,2087.2869,503.1222,62.0500,0.3517,4149810.0000,-237752
1343.8632,2085.0552,504.3624,62.1222,0.3531,4134140.0000,-237752
1344.0156,2085.1707,504.2946,63.0757,0.3530,4133020.0000,-237752
1344.168,2087.5359,502.9372,64.8575,0.3515,4150450.0000,-237752
1344.3204,2087.7998,502.7840,65.2107,0.3513,4152480.0000,-237752
1344.4728,2088.5747,502.3440,66.4553,0.3508,4152480.0000,-237752
1344.6252,2093.9258,499.3060,67.9518,0.3476,4186730.0000,-237752
1344.7776,2100.1802,495.7690,69.4626,0.3437,4228460.0000,-237751.9844
1344.9301,2106.6250,492.1191,70.7960,0.3396,4271090.0000,-237751.9844
1345.0824,2113.1807,488.3820,71.2880,0.3355,4319810.0000,-237752
1345.2349,2117.6206,485.8851,71.3500,0.3327,4353080.0000,-237751.9844
1345.3872,2121.0750,483.9239,71.0699,0.3306,4375570.0000,-237752
1345.5397,2126.0276,481.1094,70.0647,0.3275,4406000.0000,-230073.9063
1345.692,2132.1448,477.6237,69.6070,0.3237,4455650.0000,-192514.8438
1345.8444,2135.7048,475.5921,69.5500,0.3214,4486080.0000,-145375.1719
1345.9968,2138.0886,474.2459,69.5500,0.3199,4501510.0000,-132372
1346.1492,2140.7332,472.7458,69.5411,0.3183,4523640.0000,-132372
1346.3016,2141.7383,472.1764,69.5183,0.3177,4537900.0000,-132372
1346.454,2140.7202,472.7403,69.4690,0.3183,4532040.0000,-132372
1346.6064,2139.6682,473.3239,69.2828,0.3189,4521720.0000,-132372
1346.7588,2139.5452,473.3938,68.8227,0.3190,4518520.0000,-132372
1346.9113,2139.7168,473.2984,68.0000,0.3189,4521230.0000,-132372
1347.0636,2139.4153,473.4766,67.0550,0.3191,4520340.0000,-132372
1347.2161,2138.7227,473.8917,66.4240,0.3196,4516080.0000,-132372
1347.3684,2137.3909,474.6442,66.1755,0.3204,4509320.0000,-132372
1347.5209,2135.4492,475.7350,66.0221,0.3216,4495810.0000,-132372
1347.6732,2132.9841,477.1469,65.9500,0.3232,4480900.0000,-132372
1347.8256,2130.1904,478.7384,65.5000,0.3249,4440160.0000,-132372
1347.978,2128.4373,479.7244,63.6867,0.3260,4433710.0000,-132372
1348.1304,2127.8440,480.0547,60.8960,0.3263,4431460.0000,-132372
1348.2828,2127.2800,480.3825,58.9531,0.3267,4425750.0000,-132372
1348.4352,2126.2583,480.9777,58.4500,0.3274,4416860.0000,-132372
1348.5876,2125.2493,481.5502,58.5958,0.3280,4410850.0000,-132372
1348.74,2124.3362,482.0576,58.9817,0.3286,4404120.0000,-132372
1348.8925,2123.3374,482.6264,59.2810,0.3292,4396700.0000,-132372
1349.0448,2122.5454,483.0839,59.3500,0.3297,4392010.0000,-132372
1349.1973,2123.4448,482.5663,58.9384,0.3291,4404830.0000,-132372
1349.3496,2125.5474,481.3741,57.7904,0.3278,4421050.0000,-132372
1349.5021,2126.9666,480.5609,57.0163,0.3269,4428360.0000,-132372
1349.6544,2128.0806,479.9345,56.8724,0.3262,4436640.0000,-132372
1349.8068,2129.2842,479.2512,56.8883,0.3254,4445510.0000,-110022.1172
1349.9592,2130.4092,478.6284,57.2321,0.3248,4453150.0000,-42246.5859
1350.1116,2130.5662,478.5399,58.7991,0.3247,4451900.0000,-13631.6807
1350.264,2130.0334,478.8262,61.3798,0.3250,4447360.0000,-11323.7998
1350.4164,2130.8035,478.3882,62.7458,0.3245,4456160.0000,-11323.7998
1350.5688,2136.1501,475.3422,63.0491,0.3211,4503940.0000,-11323.7998
1350.7212,2140.6714,472.7758,63.5986,0.3184,4533610.0000,-11323.7998
1350.8737,2142.1716,471.9306,64.6699,0.3174,4540350.0000,-11323.7998
1351.026,2141.3140,472.4004,66.5329,0.3179,4531440.0000,-11323.7998
1351.1785,2137.1621,474.7618,66.8500,0.3205,4496580.0000,-11323.7998
1351.3308,2136.7007,475.0265,66.7154,0.3208,4498290.0000,-11323.7998
1351.4833,2138.4180,474.0708,65.6767,0.3197,4512330.0000,-11323.7998
1351.6356,2141.2063,472.4714,64.4621,0.3180,4534020.0000,-11323.7998
1351.788,2143.8889,470.9302,60.7225,0.3163,4554080.0000,-11323.7998
1351.9404,2143.7534,471.0094,58.8551,0.3164,4551240.0000,-11323.7998
1352.0928,2138.3987,474.0827,58.7500,0.3197,4508570.0000,-11323.7998
1352.2452,2134.8088,476.1290,58.8238,0.3220,4482880.0000,-11323.7998
1352.3976,2131.8274,477.7876,61.1506,0.3239,4461530.0000,-11323.7998
1352.55,2130.7000,478.4700,63.5500,0.3246,4453150.0000,-11323.7998
1352.7024,2131.1726,478.1520,66.2788,0.3242,4457310.0000,-11323.7998
1352.8549,2129.4912,479.1415,68.0231,0.3253,4444660.0000,-11323.7998
1353.0072,2128.2834,479.8124,68.0500,0.3261,4436060.0000,-11323.7998
1353.1597,2127.0898,480.4781,68.0139,0.3268,4427560.0000,-11323.7998
1353.312,2126.3655,480.9242,67.2647,0.3273,4419260.0000,-11323.7998
1353.4645,2130.0034,478.8542,64.6398,0.3250,4446410.0000,-11323.7998
1353.6168,2132.4944,477.4167,64.1754,0.3234,4464400.0000,-11323.7998
1353.7692,2135.0208,475.9673,64.1500,0.3219,4485340.0000,-11323.7998
1353.9216,2135.3735,475.7639,64.1870,0.3217,4487760.0000,-14735.4502
1354.074,2135.9856,475.4229,64.4137,0.3213,4491530.0000,-42907.8125
1354.2264,2137.2788,474.6994,64.4500,0.3205,4499590.0000,-86002.1641
1354.3788,2139.1709,473.6112,64.2848,0.3193,4515440.0000,-93107.8984
1354.5313,2139.4336,473.4644,63.4035,0.3191,4522120.0000,-93107.8984
1354.6836,2137.0957,474.7948,62.5044,0.3206,4505620.0000,-93107.8984
1354.8361,2134.2720,476.3909,61.6468,0.3223,4485530.0000,-93107.8984
1354.9884,2131.5625,477.9391,60.8772,0.3240,4463010.0000,-93107.8906
1355.1409,2130.0664,478.8115,60.0039,0.3250,4450980.0000,-93107.8984
1355.2932,2129.3799,479.2036,58.7975,0.3254,4442480.0000,-93107.8906
1355.4456,2130.3418,478.6551,58.4500,0.3248,4446300.0000,-93107.8984
1355.598,2131.9241,477.7454,58.5806,0.3238,4460810.0000,-93107.8984
1355.7504,2132.6689,477.3215,58.9896,0.3233,4466040.0000,-93107.9063
1355.9028,2133.2034,477.0252,59.9015,0.3230,4471860.0000,-93107.8984
1356.0552,2132.8530,477.2182,62.0075,0.3232,4471950.0000,-93107.9063
1356.2076,2131.3835,478.0467,63.9063,0.3241,4464880.0000,-93107.8984
1356.36,2129.1343,479.3248,64.4500,0.3256,4448400.0000,-93107.8984
1356.5125,2127.3743,480.3165,64.1579,0.3266,4432330.0000,-93107.8984
1356.6648,2126.3699,480.8864,62.5019,0.3273,4424620.0000,-93107.8984
1356.8173,2124.7942,481.8032,59.9016,0.3283,4418050.0000,-93107.8984
1356.9696,2123.0154,482.8200,58.5942,0.3294,4400360.0000,-93107.8984
1357.1221,2122.1584,483.2935,58.4500,0.3299,4393400.0000,-93107.8984
1357.2744,2120.8022,484.0603,58.5251,0.3307,4388490.0000,-93107.8984
1357.4268,2118.7612,485.2225,58.6774,0.3320,4359530.0000,-93107.8984
1357.5792,2116.1375,486.7231,58.7500,0.3337,4337240.0000,-93107.8984
1357.7316,2113.0447,488.4810,58.7500,0.3356,4316150.0000,-93107.8984
1357.884,2110.7107,489.8017,58.5280,0.3371,4303970.0000,-93107.8984
1358.0364,2109.2588,490.6378,58.0636,0.3380,4295370.0000,-93518.9297
1358.1888,2108.4004,491.1293,57.8500,0.3385,4291300.0000,-105319.8906
1358.3412,2108.2268,491.2241,58.2790,0.3386,4292100.0000,-129501.0547
1358.4937,2108.8442,490.8676,59.9425,0.3382,4298600.0000,-139998
1358.646,2109.5291,490.4587,62.3914,0.3378,4302550.0000,-139998
1358.7985,2110.2388,490.0501,64.0547,0.3374,4308070.0000,-139998
1358.9508,2111.6794,489.2373,64.4500,0.3365,4320300.0000,-139998
1359.1033,2113.8540,488.0016,64.3397,0.3351,4336810.0000,-139998
1359.2556,2115.6570,486.9876,64.0416,0.3340,4347570.0000,-139998
1359.408,2117.7944,485.7905,63.9372,0.3327,4364130.0000,-139998
1359.5604,2119.8567,484.6034,64.0521,0.3313,4378120.0000,-139998
1359.7128,2121.0818,483.8905,64.5296,0.3305,4385150.0000,-139998
1359.8652,2122.0190,483.3580,65.1193,0.3300,4391680.0000,-139998
1360.0176,2122.8335,482.8950,65.7089,0.3295,4397270.0000,-139998.0156
1360.17,2123.1921,482.6935,66.2991,0.3292,4398980.0000,-139998
1360.3224,2123.9336,482.2818,66.8848,0.3288,4405040.0000,-139998.0156
1360.4749,2123.7651,482.3748,67.3730,0.3289,4402270.0000,-139998
1360.6272,2124.0479,482.2185,67.4500,0.3287,4405180.0000,-139998.0156
1360.7797,2123.6692,482.4286,67.3437,0.3290,4401550.0000,-139998
1360.932,2123.7937,482.3605,66.5158,0.3289,4403100.0000,-139998
1361.0845,2125.3982,481.4646,65.4308,0.3279,4415760.0000,-139998
1361.2368,2126.9666,480.5466,65.0495,0.3269,4427140.0000,-139998
1361.3892,2127.2207,480.4012,64.7497,0.3267,4428080.0000,-139998.0156
1361.5416,2128.9573,479.4361,64.4656,0.3257,4441290.0000,-139998
1361.694,2131.6716,477.8870,64.4383,0.3240,4461420.0000,-139998
1361.8464,2133.6838,476.7568,64.1568,0.3227,4475750.0000,-139998
1361.9988,2138.8677,473.8219,64.1500,0.3195,4514400.0000,-139998.0156
1362.1512,2140.6123,472.8002,64.1573,0.3184,4527420.0000,-139998.0156
1362.3036,2142.1294,471.9445,65.0705,0.3174,4538640.0000,-136355.1875
1362.4561,2143.8279,470.9731,66.2229,0.3164,4551390.0000,15464.9404
1362.6084,2145.5505,469.9908,66.2500,0.3152,4564200.0000,44029.9805
1362.7609,2147.6221,468.8498,66.1693,0.3141,4580260.0000,45048.3984
1362.9132,2148.2590,468.4455,65.0081,0.3135,4585180.0000,45048.3984
1363.0657,2149.6851,467.6460,63.6120,0.3127,4593790.0000,45048.4023
1363.218,2153.3208,465.5860,63.0045,0.3104,4623120.0000,45048.3984
1363.3704,2155.1099,464.5837,62.9500,0.3093,4638590.0000,45048.3984
1363.5228,2155.0674,464.6090,63.0274,0.3093,4640240.0000,45048.3984
1363.6752,2153.5571,465.4464,63.4740,0.3102,4628510.0000,45048.3984
1363.8276,2152.1172,466.2547,63.5500,0.3111,4618770.0000,45048.3984
1363.98,2150.2397,467.3385,63.5019,0.3123,4602470.0000,45048.3984
1364.1324,2149.2905,467.8896,63.2969,0.3129,4595340.0000,45048.3984
1364.2848,2148.2026,468.5065,63.1431,0.3136,4587200.0000,45048.3984
1364.4373,2148.5933,468.2860,62.6044,0.3133,4578630.0000,45048.3984
1364.5896,2152.9353,465.8116,61.8571,0.3107,4617520.0000,45048.3984
1364.7421,2153.0466,465.7527,61.2818,0.3106,4634410.0000,45048.3984
1364.8944,2149.6763,467.6676,61.1500,0.3127,4593100.0000,45048.3984
1365.0469,2152.2534,466.1819,61.7307,0.3111,4605230.0000,45048.3984
1365.1992,2155.2483,464.4792,63.5490,0.3092,4642480.0000,45048.3984
1365.3516,2152.9456,465.8010,64.9271,0.3107,4635430.0000,45048.3984
1365.504,2150.0359,467.4641,65.5182,0.3125,4596700.0000,45048.3984
1365.6564,2151.0110,466.9003,65.6500,0.3119,4604260.0000,45048.3984
1365.8088,2152.2847,466.1835,65.2209,0.3111,4611640.0000,45048.3984
1365.9612,2154.4431,464.9557,63.7611,0.3098,4624900.0000,45048.3984
1366.1136,2157.3372,463.3053,61.4363,0.3079,4646460.0000,45048.3984
1366.266,2159.8667,461.8748,59.1591,0.3063,4670020.0000,45048.3984
1366.4185,2160.7065,461.3946,58.2216,0.3058,4684370.0000,45048.3984
1366.5708,2159.9666,461.8211,58.1500,0.3063,4681360.0000,76515.4531
1366.7233,2158.2178,462.8207,58.3753,0.3074,4672260.0000,154348.4531
1366.8756,2155.2710,464.4970,59.4329,0.3092,4626650.0000,212314.2969
1367.0281,2152.9194,465.8292,61.0961,0.3107,4617170.0000,225383
1367.1804,2152.7859,465.8899,62.1333,0.3108,4623950.0000,225383
1367.3328,2153.5054,465.4770,62.3500,0.3103,4628470.0000,225383
1367.4852,2154.6675,464.8171,61.9819,0.3095,4640910.0000,225383
1367.6376,2156.6055,463.7123,61.2045,0.3083,4657780.0000,225383.0156
1367.79,2158.0642,462.8896,60.8500,0.3074,4665070.0000,225383
1367.9424,2158.6616,462.5584,61.2051,0.3071,4667860.0000,225383
1368.0948,2159.0781,462.3271,62.2894,0.3068,4671290.0000,225383
1368.2472,2159.7581,461.9436,63.4196,0.3064,4677590.0000,225383
1368.3997,2160.0999,461.7296,64.0196,0.3062,4678640.0000,225382.9844
1368.552,2160.2185,461.6564,64.1500,0.3061,4679590.0000,225383
1368.7045,2160.3784,461.5891,64.0863,0.3060,4680620.0000,225383
1368.8568,2160.5012,461.5220,63.7255,0.3059,4681510.0000,225383
